2017-12-01 10:44:16,Lenovo PB2-690Y,d8:fb:5e:17:1b:d6,DAVID,41.0,32.17121725,34.81159343
2017-12-01 10:44:19,Lenovo PB2-690Y,00:13:d4:0f:f3:ba,home,39.934137515078405,32.170903261090466,34.811426373720145
2017-12-01 10:44:25,Lenovo PB2-690Y,14:ae:db:b7:99:2d,Guymic,36.53417458565794,32.17054111255363,34.81123607297317
2017-12-01 10:44:28,Lenovo PB2-690Y,7c:b7:33:a1:7e:98,HOTFiber-A53E,38.99999999999999,32.17051841732794,34.81120796089045
2017-12-01 10:44:31,Lenovo PB2-690Y,58:b6:33:34:81:a8,RDK,39.0,32.17044716,34.81116946
2017-12-01 10:44:34,Lenovo PB2-690Y,30:d3:2d:37:20:f4,devolo-0f4,35.03747895757557,32.17013234225084,34.81102658004824
2017-12-01 10:44:37,Lenovo PB2-690Y,20:0c:c8:1d:c8:2b,Neeman2.4,34.60026304461056,32.16994716187686,34.8109426567386
2017-12-01 10:44:37,Lenovo PB2-690Y,6a:0c:c8:1d:c8:28,Bezeq Free F026CC,36.99999999999999,32.169983587299356,34.81095238145859
2017-12-01 10:44:40,Lenovo PB2-690Y,d8:fb:5e:17:62:4d,HOTBOX12,37.0,32.16988722,34.81091198
2017-12-01 10:44:40,Lenovo PB2-690Y,74:da:3a:97:66:9e,oved-main,37.0,32.16988722,34.81091198
2017-12-01 10:44:40,Lenovo PB2-690Y,c0:ac:54:f7:27:42,HOTBOX-2E6E,37.0,32.16988722,34.81091198
2017-12-01 10:44:40,Lenovo PB2-690Y,fc:15:b4:65:09:20,HP-Print-20-Deskjet 4640 series,37.0,32.16988722,34.81091198
2017-12-01 10:44:43,Lenovo PB2-690Y,30:b5:c2:e0:55:9c,Alpha125,37.0,32.16968089,34.81083325
2017-12-01 10:44:46,Lenovo PB2-690Y,62:ee:0c:39:f9:16,BezeqFree,29.21595771457337,32.16948277129625,34.810759093166375
2017-12-01 10:44:46,Lenovo PB2-690Y,20:0c:c8:0f:21:93,ELCHARAR_2.4,31.368994745521142,32.169469121227074,34.8112173485247
2017-12-01 10:44:46,Lenovo PB2-690Y,5a:0c:c8:0f:21:90,Bezeq Free T00C36,31.50534266169677,32.169468838450214,34.811217999319986
2017-12-01 10:44:49,Lenovo PB2-690Y,c0:a0:bb:cb:59:5b,BezeqNGN_001489_2.4GHz_1,33.355857602281176,32.16932023989525,34.810698902873206
2017-12-01 10:44:49,Lenovo PB2-690Y,d0:d4:12:65:19:a2,netbox,38.0,32.1692751,34.81066887
2017-12-01 10:44:52,Lenovo PB2-690Y,c8:d7:19:da:03:16,forestisthebest,32.86412969283415,32.169267321373766,34.81068516804228
2017-12-01 10:44:52,Lenovo PB2-690Y,f4:f2:6d:34:56:54,spielman,33.32633776924205,32.16914550735815,34.8106429638622
2017-12-01 10:44:56,Lenovo PB2-690Y,18:d6:c7:fb:1c:0e,Oberyn Martell,35.21775225309724,32.168894217248074,34.81086515430862
2017-12-01 10:44:56,Lenovo PB2-690Y,cc:b2:55:e8:4c:e6,INGENEO,32.54165346253542,32.16941344399836,34.811049846626766
2017-12-01 10:44:56,Lenovo PB2-690Y,e4:6f:13:73:0a:c2,simon,30.295060288246315,32.16879685283033,34.81088696803883
2017-12-01 10:44:56,Lenovo PB2-690Y,06:c2:3e:e4:21:85,HTC,27.86027742749054,32.168795635841114,34.81057887973518
2017-12-01 10:44:59,Lenovo PB2-690Y,00:f6:63:15:58:80,kaymeraQA,38.0,32.16872739,34.81060785
2017-12-01 10:44:59,Lenovo PB2-690Y,60:e3:27:bf:a1:a5,BARON WIFI 2.4,38.0,32.16872739,34.81060785
2017-12-01 10:44:59,Lenovo PB2-690Y,a0:4f:d4:42:ba:71,cactus,38.0,32.16872739,34.81060785
2017-12-01 10:44:59,Lenovo PB2-690Y,c0:4a:00:f7:00:c1,Vision Public,38.0,32.16872739,34.81060785
2017-12-01 10:44:59,Lenovo PB2-690Y,cc:16:7e:97:1d:92,KaymeraGuest,38.0,32.16872739,34.81060785
2017-12-01 10:45:01,Lenovo PB2-690Y,00:25:86:b1:6f:f8,A-Home,38.32878387583535,32.16871153789453,34.8107806266728
2017-12-01 10:45:11,Lenovo PB2-690Y,ec:8c:a2:08:a4:5c,LRWN,36.0,32.16877222,34.81164041
2017-12-01 10:45:16,Lenovo PB2-690Y,70:4c:a5:20:be:18,SE-WiFi-Employees,37.0,32.16898017,34.81188912
2017-12-01 10:45:23,Lenovo PB2-690Y,e4:6f:13:71:f5:ce,RS_GUEST,39.96197119402044,32.16912787857928,34.8113088692678
2017-12-01 10:45:23,Lenovo PB2-690Y,20:0c:c8:2b:2a:14,nina,33.423198680598006,32.169571252376045,34.81232787673669
2017-12-01 10:45:23,Lenovo PB2-690Y,00:26:5a:10:b7:0a,Einav_1,40.0,32.16940316,34.81209444
2017-12-01 10:45:26,Lenovo PB2-690Y,08:ea:44:74:4b:d5,Nehalem_ISR,40.0,32.16958729,34.81218021
2017-12-01 10:45:29,Lenovo PB2-690Y,14:ae:db:b2:5f:05,mazia,40.0,32.16977119,34.81225463
2017-12-01 10:45:29,Lenovo PB2-690Y,80:1f:02:36:04:d0,arama,36.32848872391708,32.16973701810609,34.81243604766925
2017-12-01 10:45:32,Lenovo PB2-690Y,f8:d1:11:b8:3b:7e,Mehta_Up,37.97579004457026,32.169558759719756,34.81216374512876
2017-12-01 10:45:32,Lenovo PB2-690Y,b4:ee:b4:a7:81:5c,HOTBOX-8156,32.780742151943365,32.16943847279302,34.81210568326503
2017-12-01 10:45:32,Lenovo PB2-690Y,00:26:5a:69:94:e3,TUCHLER,35.7260587224361,32.17026410624256,34.81249414920076
2017-12-01 10:45:32,Lenovo PB2-690Y,74:da:38:a9:1c:df,  InnovationEndeavors,33.89694003626947,32.16987222117824,34.811918181653546
2017-12-01 10:45:32,Lenovo PB2-690Y,a0:ab:1b:62:0d:fc,klaiman,32.512240929924104,32.17003795374673,34.81238168721864
2017-12-01 10:45:32,Lenovo PB2-690Y,74:da:38:14:4b:88,landau,35.82031748972893,32.16988656182222,34.81232499172284
2017-12-01 10:45:32,Lenovo PB2-690Y,5a:ab:1b:62:0d:fd,BezeqFree,36.621628530819955,32.170052728260295,34.812378935780245
2017-12-01 10:45:32,Lenovo PB2-690Y,14:ae:db:b0:67:dd,DR_SHOHER_1,41.0,32.16994827,34.81233913
2017-12-01 10:45:32,Lenovo PB2-690Y,00:21:63:4d:73:31,Astra,41.0,32.16994827,34.81233913
2017-12-01 10:45:35,Lenovo PB2-690Y,70:4d:7b:0c:89:50,ter123,35.128522655056734,32.17023530544533,34.81263186719203
2017-12-01 10:45:35,Lenovo PB2-690Y,d8:fb:5e:17:62:f5,HOTBOX-62EF,39.42993476609726,32.170276278293386,34.81247412553397
2017-12-01 10:45:35,Lenovo PB2-690Y,48:ee:0c:3b:fa:1e,Florida_Israel1,44.0,32.17012573,34.81242227
2017-12-01 10:45:35,Lenovo PB2-690Y,8c:dc:d4:6a:a9:8a,HP-Print-8A-Deskjet 4640 series,40.826734325966484,32.17011698236429,34.812411412142616
2017-12-01 10:45:38,Lenovo PB2-690Y,00:1c:10:09:4f:bc,hot,38.01001933344927,32.1704762942847,34.81255110522555
2017-12-01 10:45:38,Lenovo PB2-690Y,00:78:9e:fa:3b:62,geller,37.480587399866685,32.17020133019262,34.81244902955075
2017-12-01 10:45:47,Lenovo PB2-690Y,00:12:2a:e1:6c:48,Oded 2.4Ghz,36.06981558143509,32.1713270285377,34.812843562009704
2017-12-01 10:45:47,Lenovo PB2-690Y,14:cc:20:76:c0:8e,TP-LINK_76C08E,39.44834441268787,32.17103642680128,34.81278406289276
2017-12-01 10:45:50,Lenovo PB2-690Y,28:80:23:40:5f:af,HP-Print-AF-Officejet Pro 6830,36.288388089856866,32.17107123902097,34.81267284672262
2017-12-01 10:45:50,Lenovo PB2-690Y,c4:e9:84:83:1a:0a,sirocco_2.4o,33.225066651488184,32.17108293399263,34.81298255408475
2017-12-01 10:45:53,Lenovo PB2-690Y,06:ae:db:48:af:4d,BezeqFree,38.06555615260612,32.17044470045137,34.81252477721117
2017-12-01 10:46:05,Lenovo PB2-690Y,a4:2b:b0:d4:55:36,Motti11,38.28686207524488,32.17101662870112,34.81293013505876
2017-12-01 10:46:20,Lenovo PB2-690Y,00:07:26:4f:07:ae,HOTBOX-1A14,34.66128723607833,32.17240894227467,34.81332522126937
2017-12-01 10:46:23,Lenovo PB2-690Y,6c:b0:ce:ac:32:9c,dobry2016_5,42.0,32.17232792,34.81365654
2017-12-01 10:46:32,Lenovo PB2-690Y,74:44:01:39:09:86,Wifi,40.0,32.17226318,34.81420816
2017-12-01 10:46:38,Lenovo PB2-690Y,14:ae:db:58:73:75,love,32.955152279922345,32.17227144981482,34.81434255772348
2017-12-01 10:49:21,Lenovo PB2-690Y,10:5a:f7:0f:d5:32,Zvi_2.4,51.0,32.17228106,34.81440381
2017-12-01 10:49:42,Lenovo PB2-690Y,62:ee:0c:3d:eb:b9,BezeqFree,45.0,32.17227827,34.81413625
2017-12-01 10:50:00,Lenovo PB2-690Y,14:ae:db:ba:1e:85,GuyHila,41.0,32.1724094,34.81316731
2017-12-01 10:50:09,Lenovo PB2-690Y,70:5a:0f:b2:64:cd,DIRECT-CC-HP DeskJet 4670 series,41.16949653034106,32.17241691602761,34.81321385542817
2017-12-01 10:50:09,Lenovo PB2-690Y,fc:75:16:55:27:fa,BS-WIFI-4EVER,42.0,32.17250306,34.81263803
2017-12-01 10:50:12,Lenovo PB2-690Y,3c:52:82:af:42:75,DIRECT-74-HP DeskJet 4670 series,42.0,32.17253375,34.81242662
2017-12-01 10:50:15,Lenovo PB2-690Y,08:97:58:32:d2:98,NIPPON_3687,37.38346459291275,32.1725179096696,34.81243149973445
2017-12-01 10:50:18,Lenovo PB2-690Y,a0:ab:1b:5d:c2:60,urigil1,43.0,32.17242642,34.81207339
2017-12-01 10:50:21,Lenovo PB2-690Y,c4:12:f5:85:27:c1,varda_HD,41.0,32.17226944,34.81201158
2017-12-01 10:50:36,Lenovo PB2-690Y,c4:a8:1d:12:df:c5,maya salon,33.69111416124605,32.1712926205347,34.812243022487316
2017-12-01 10:50:36,Lenovo PB2-690Y,00:c0:02:0a:c6:c2,luxynet,37.0,32.17134232,34.81165241
2017-12-01 10:50:36,Lenovo PB2-690Y,52:a8:1d:12:df:c4,@Cafe,33.57526011560693,32.171290880406936,34.81226370160693
2017-12-01 10:50:45,Lenovo PB2-690Y,64:d9:54:e4:95:37,Gana7_2GExt,31.229006218199256,32.17071181970333,34.81133629425737
2017-12-01 10:50:45,Lenovo PB2-690Y,48:ee:0c:3c:30:1e,Gana7,32.0,32.1708157,34.81137225
2017-12-01 10:50:48,Lenovo PB2-690Y,d8:5d:4c:d9:c4:68,shlomi,34.09463673243785,32.17042076152297,34.81117710103828
2017-12-01 10:50:58,Lenovo PB2-690Y,c4:a8:1d:13:2a:95,Eric 2.4,29.0,32.1699948,34.81094348
2017-12-01 10:51:01,Lenovo PB2-690Y,74:da:38:97:66:9d,oved-main_2EX,29.20725555348093,32.169859798228515,34.81090683931405
2017-12-01 10:51:01,Lenovo PB2-690Y,10:be:f5:3f:b2:ce,bait,34.615118181840145,32.169763446202566,34.81087437050561
2017-12-01 10:51:01,Lenovo PB2-690Y,a0:8e:78:7f:2a:69,HOTBOX12,28.0,32.16983611,34.81088834
2017-12-01 10:51:04,Lenovo PB2-690Y,c0:ac:54:f8:6b:28,Li,27.0,32.16970224,34.81083489
2017-12-01 10:51:07,Lenovo PB2-690Y,48:ee:0c:39:f9:15,Ronizyc1,23.0,32.169526477292365,34.810772077039324
2017-12-01 10:51:13,Lenovo PB2-690Y,ac:f1:df:76:a0:9c,dlink-A09C,27.312818696124175,32.16939950952027,34.81073876931651
2017-12-01 10:51:19,Lenovo PB2-690Y,c8:d7:19:d4:7c:73,forestisthebest,27.0,32.16937301,34.81072683
2017-12-01 10:51:31,Lenovo PB2-690Y,74:da:38:a9:24:1c,edimax_5G_A9241C,30.531266805503485,32.169371305797284,34.81071844021891
2017-12-01 10:52:13,Lenovo PB2-690Y,c8:d7:19:d4:7c:75,forestisthebest-guest,31.0,32.16936666,34.81070436
2017-12-01 10:55:10,Lenovo PB2-690Y,62:be:f5:40:26:83,BezeqFree,29.0,32.16935676,34.81068889
2017-12-01 10:55:46,Lenovo PB2-690Y,34:36:3b:c2:be:b8,Home,25.0,32.16923806,34.81066982
2017-12-01 10:56:21,Lenovo PB2-690Y,10:be:f5:40:26:82,Home,31.000000000000004,32.16916884,34.81065234
2017-12-01 10:57:01,Lenovo PB2-690Y,aa:6b:ad:04:c6:a8,DIRECT-a8-HP M477 LaserJet,29.193003393285412,32.16881140989113,34.81059888828613
2017-12-01 10:57:04,Lenovo PB2-690Y,f8:ab:05:46:de:55,Levy,31.0,32.16876228,34.81066791
2017-12-01 10:57:04,Lenovo PB2-690Y,c8:d3:ff:57:60:f5,DIRECT-F4-HP DeskJet 3830 series,31.0,32.16876228,34.81066791
2017-12-01 10:57:43,Lenovo PB2-690Y,e0:ce:c3:23:12:30,HOTFiber arama,32.0,32.16957574,34.81265851
2017-12-01 10:57:55,Lenovo PB2-690Y,90:8d:78:54:d9:69,Ab,35.0,32.1696487,34.81343376
2017-12-01 10:57:55,Lenovo PB2-690Y,00:30:4f:91:38:b3,hilda,35.0,32.1696487,34.81343376
2017-12-01 10:57:55,Lenovo PB2-690Y,10:0d:7f:83:6c:fe,NETGEAR_DGN2200,35.0,32.1696487,34.81343376
2017-12-01 10:57:55,Lenovo PB2-690Y,52:0d:7f:83:6c:ff,Bezeq Free 836CFE,35.0,32.1696487,34.81343376
2017-12-01 10:57:58,Lenovo PB2-690Y,c0:ff:d4:7b:82:30,Candan,36.55083285468122,32.16925411395175,34.81198746678345
2017-12-01 10:57:58,Lenovo PB2-690Y,48:ee:0c:3b:ac:5a,kawasaki,35.0,32.16981779,34.81346387
2017-12-01 10:57:58,Lenovo PB2-690Y,62:ee:0c:3b:ac:5b,Bezeq Free,35.0,32.16981779,34.81346387
2017-12-01 10:58:02,Lenovo PB2-690Y,d0:d4:12:64:05:12,shmulik,36.0,32.17004926,34.81351135
2017-12-01 10:58:05,Lenovo PB2-690Y,28:f3:66:9d:dc:cb,Pantum-AP-9DDCCB,37.0,32.17021581,34.81353649
2017-12-01 10:58:08,Lenovo PB2-690Y,e8:cc:18:ac:1a:52,Daizad,33.572588454452514,32.17035534379865,34.81357135493597
2017-12-01 10:58:08,Lenovo PB2-690Y,16:0c:c3:ee:27:39,Is,33.48002461031373,32.170499111058675,34.81357876017048
2017-12-01 10:58:08,Lenovo PB2-690Y,00:78:9e:fa:6f:c3,HOTBOX-F028,33.089829973430895,32.17041204428522,34.813564052839126
2017-12-01 10:58:11,Lenovo PB2-690Y,18:1e:78:86:03:15,HOTBOX-F028,35.327251128099576,32.17051569712217,34.81357943076238
2017-12-01 10:58:11,Lenovo PB2-690Y,c0:ac:54:f8:6c:8a,amnon,39.007482476308816,32.170617624970355,34.813596590716834
2017-12-01 10:58:11,Lenovo PB2-690Y,b0:b2:8f:36:a2:b3,yotam17,34.247660313570826,32.170537889949344,34.813598881370716
2017-12-01 10:58:14,Lenovo PB2-690Y,c0:ac:54:f7:42:60,HOTBOX,33.2800463262508,32.170841733234134,34.81364401834643
2017-12-01 10:58:17,Lenovo PB2-690Y,c0:ac:54:f7:3c:c2,HOTBOX111,34.77099905666582,32.1709647602487,34.81363051736938
2017-12-01 10:58:20,Lenovo PB2-690Y,04:a1:51:e0:5f:ee,MNP_HOME_2.4GHz_1,34.70142598596413,32.17105773177454,34.81351363857503
2017-12-01 10:58:20,Lenovo PB2-690Y,00:12:2a:d2:0c:38,test012,34.49692458682181,32.171058088079995,34.81351327456397
2017-12-01 10:58:20,Lenovo PB2-690Y,fc:75:16:2e:5a:47,My_Internet,35.26908444064519,32.17097140434139,34.81349602075562
2017-12-01 10:58:20,Lenovo PB2-690Y,a0:4f:d4:45:1f:a1,nurit,36.0048114491769,32.17108199384816,34.81320480859253
2017-12-01 10:58:23,Lenovo PB2-690Y,d8:5d:4c:d1:4d:b0,Yotam _ work _ room,33.91672107658706,32.17106811300088,34.81331975378659
2017-12-01 10:58:23,Lenovo PB2-690Y,f8:ab:05:e9:6d:3d,yotam17,36.800930700950154,32.17108848597954,34.81326459931097
2017-12-01 10:58:23,Lenovo PB2-690Y,00:26:5a:24:f4:f0,Yotam_Shir,35.02406379183002,32.1710901280415,34.81334518613815
2017-12-01 10:58:26,Lenovo PB2-690Y,90:8d:78:54:22:a1,tal2,36.79893073333824,32.17109291186606,34.81311277221877
2017-12-01 10:58:26,Lenovo PB2-690Y,14:cc:20:09:3c:b9,sirocco_2.4o,36.567230131628804,32.17109863349651,34.81304547015472
2017-12-01 10:58:29,Lenovo PB2-690Y,14:ae:db:b7:ab:ad,044870715,33.69249757551076,32.17110149156805,34.81301363786378
2017-12-01 10:58:29,Lenovo PB2-690Y,7c:b7:33:ea:b8:ff,yotam17,39.0,32.17110218,34.81293682
2017-12-01 10:58:38,Lenovo PB2-690Y,4c:60:de:51:8b:ca,Laufer-wifi,34.21889968642795,32.17077878136477,34.812722779871706
2017-12-01 10:58:44,Lenovo PB2-690Y,00:0b:6c:4d:1b:3f,UFI_UF230_B3F,41.0,32.1702404575895,34.81244984411923
2017-12-01 10:58:50,Lenovo PB2-690Y,e8:94:f6:e2:6e:4b,frank,32.2559721002593,32.17024183975294,34.81264169614259
2017-12-01 10:58:50,Lenovo PB2-690Y,84:16:f9:e4:e3:ca,TP-LINK_E3CA,34.716696766506864,32.170273120737065,34.812762736226475
2017-12-01 10:58:50,Lenovo PB2-690Y,74:da:38:c6:57:9b,edimax.setup,40.0,32.17027834,34.81274376
2017-12-01 10:59:17,Lenovo PB2-690Y,a8:c8:3a:35:b6:d4,Partner-4G-B6D4,43.0,32.17103853,34.81359455
2017-12-01 10:59:35,Lenovo PB2-690Y,a4:2b:b0:d4:55:38,motti-5ghz,38.0,32.17074693,34.8126719
2017-12-01 10:59:41,Lenovo PB2-690Y,00:14:bf:42:7e:96,hot,40.0,32.17022650720973,34.81242085933985
2017-12-01 10:59:44,Lenovo PB2-690Y,d4:6e:0e:3c:44:e1,SIEMENS_LivingRoom,34.90574762557573,32.170203204682736,34.81248447848132
2017-12-01 10:59:44,Lenovo PB2-690Y,18:d6:c7:97:bd:2a,hot,40.0,32.17013195,34.81237323
2017-12-01 10:59:47,Lenovo PB2-690Y,d4:7b:b0:79:65:fc,landau,40.0,32.16992123,34.81226934
2017-12-01 10:59:50,Lenovo PB2-690Y,94:57:a5:4b:4f:41,DIRECT-1C-HP DeskJet 3830 series,35.773926345716745,32.16967168472975,34.81218519148157
2017-12-01 10:59:56,Lenovo PB2-690Y,82:2a:a8:bf:94:29,Home,38.491247228516336,32.16929824901474,34.81201572882817
2017-12-01 11:00:19,Lenovo PB2-690Y,14:cc:20:da:ab:9a,Fuck Off,33.0,32.16902986,34.81190459
2017-12-01 11:00:25,Lenovo PB2-690Y,82:2a:a8:bf:93:e5,Home,36.0,32.16942426,34.81209986
2017-12-01 11:00:34,Lenovo PB2-690Y,d0:d4:12:5e:db:f2,Siemens,35.37451756555825,32.170409635313014,34.81253033272143
2017-12-01 11:00:40,Lenovo PB2-690Y,c4:04:15:64:e8:cc,Gillad-1_2.4,37.0,32.17053537,34.81259485
2017-12-01 11:01:01,Lenovo PB2-690Y,e8:d1:1b:72:74:81,HOTBOX-747B,39.0,32.1718612,34.81297848
2017-12-01 11:01:23,Lenovo PB2-690Y,80:1f:02:d4:9a:92,Ben-Eliyahu_PC,37.0,32.17230215,34.81400233
2017-12-01 10:49:08,SM-G950F,40:65:a3:35:4c:c4,Efrat,13.65040888895076,32.17218268216534,34.81446401702757
2017-12-01 10:49:14,SM-G950F,08:97:58:32:69:c6,Volvo247,15.376435938028058,32.172209259560766,34.814448298318844
2017-12-01 10:49:44,SM-G950F,00:12:2a:35:c8:7c,Chakir,30.59005383029067,32.17228483399432,34.814036899369874
2017-12-01 10:50:11,SM-G950F,08:97:58:32:d2:98,NIPPON_3687,31.651323099309945,32.1725225188478,34.81247911919242
2017-12-01 10:50:11,SM-G950F,00:78:9e:f9:e8:58,Hotbox,31.65132309930995,32.1725225188478,34.81247911919242
2017-12-01 10:50:20,SM-G950F,a0:ab:1b:57:cd:42,Helen.,31.564860016164797,32.17229408710547,34.812042356198646
2017-12-01 10:50:35,SM-G950F,3c:1e:04:07:2a:ff,ronkla2_5,31.090525572576983,32.17135803478369,34.81168874408503
2017-12-01 10:50:38,SM-G950F,c4:12:f5:fb:c0:3e,mika1,30.92205515278031,32.17117720998362,34.811600945951724
2017-12-01 10:50:53,SM-G950F,00:24:2b:cf:13:21,stephane,37.126482555376896,32.170210435825304,34.81109193815903
2017-12-01 10:50:56,SM-G950F,00:78:9e:fb:1e:09,HOTBOX-4D4E,30.62659341727973,32.170053389171805,34.81099874038432
2017-12-01 10:51:02,SM-G950F,74:da:39:54:b8:1d,oved-main,28.63350445120207,32.16954359231113,34.81078684756954
2017-12-01 10:51:08,SM-G950F,c4:12:f5:f9:5c:7c,Lili,35.90922172480734,32.169473141765764,34.810768158985404
2017-12-01 10:51:08,SM-G950F,74:da:38:c3:12:45,Liliup,30.418708757918328,32.169491346626565,34.81077184677352
2017-12-01 10:51:08,SM-G950F,10:fe:ed:74:fc:46,Alpha125,30.70296733440115,32.16940682738754,34.81074521185046
2017-12-01 10:51:20,SM-G950F,7c:b7:33:2b:c4:52,spielman,29.922548673825318,32.16935940800852,34.81072496254775
2017-12-01 10:51:56,SM-G950F,7c:03:4c:fe:f6:68,evanson,29.763062983319177,32.16935940800851,34.810724962547745
2017-12-01 10:53:44,SM-G950F,00:f6:63:15:58:81,KaymeraDev,36.755066035364734,32.17050019289932,34.81123731746389
2017-12-01 10:55:50,SM-G950F,74:da:38:c3:0d:6b,Jamcanup,28.810367981340118,32.16917019230133,34.8106650271149
2017-12-01 10:55:50,SM-G950F,74:da:38:b6:f6:c9,Jamcandown,28.810367981340118,32.16917019230133,34.8106650271149
2017-12-01 10:55:56,SM-G950F,74:da:38:d3:bb:81,edimax_2.4G_ruty,28.773555043061783,32.16917019230133,34.8106650271149
2017-12-01 10:56:55,SM-G950F,28:80:23:f6:e0:c1,HP-Print-C1-Deskjet 4640 series,32.6800082289452,32.169041513387114,34.81061145030517
2017-12-01 10:56:58,SM-G950F,f8:d1:11:b1:92:93,iFOREX,27.5643827071327,32.168881406149175,34.81057058716543
2017-12-01 10:57:11,SM-G950F,c0:ac:54:f6:ae:5e,HOTBOX111,26.895184619901016,32.16875525343879,34.81129910090613
2017-12-01 10:57:17,SM-G950F,b4:ee:b4:36:dd:b9,HOTFiber-400D,26.96056003278366,32.16883769901991,34.81174537287164
2017-12-01 10:57:19,SM-G950F,e0:ce:c3:86:a7:9e,Talfamily,27.057519941460445,32.16889805537721,34.81183319930766
2017-12-01 10:57:26,SM-G950F,16:ae:db:c1:ae:55,Fuck Off Yourself,27.21999505256496,32.16927107246911,34.81201044802282
2017-12-01 10:57:26,SM-G950F,a4:2b:b0:e0:3a:01,Fuck Off ext,27.21999505256496,32.16927107246911,34.81201044802282
2017-12-01 10:57:26,SM-G950F,86:2a:a8:eb:a9:60,Mheta_AP,27.21999505256496,32.16927107246911,34.81201044802282
2017-12-01 10:57:53,SM-G950F,00:30:4f:91:36:07,hilda,27.26150168083893,32.1695720901851,34.813408321637986
2017-12-01 10:57:53,SM-G950F,ec:8e:b5:05:57:19,DIRECT-29-HP OfficeJet Pro 8710,27.261501680838933,32.1695720901851,34.813408321637986
2017-12-01 10:58:02,SM-G950F,00:24:01:18:99:57,dlink,29.07004588283799,32.17010132675571,34.813514176763185
2017-12-01 10:58:02,SM-G950F,00:21:04:e7:95:da,orange,29.307093300753618,32.17019245706264,34.813527839841825
2017-12-01 10:58:02,SM-G950F,62:19:8f:46:9f:bf,Bezeq Free,29.07004588283799,32.17010132675571,34.813514176763185
2017-12-01 10:58:14,SM-G950F,c4:12:f5:f4:82:42,Beni,32.431376677216406,32.17063639664093,34.813604660014875
2017-12-01 10:58:26,SM-G950F,90:8d:78:54:22:a2,tal,34.297316945071614,32.17109329237729,34.81310171823581
2017-12-01 10:58:26,SM-G950F,b0:5a:da:fa:44:76,DIRECT-75-HP DeskJet 4670 series,29.961117451398636,32.17127494398859,34.81300613220158
2017-12-01 10:58:38,SM-G950F,00:12:2a:e1:6c:4c,Oded 5Ghz,33.947508059656954,32.17137361569925,34.81284414425306
