FirstSeen,Id,CurrentLantitude,CurrentLongitude,AltitudeMeters,#OfWifiNetworks,SSID,MAC,Channel,RSSI,SSID2,MAC2,Channel2,RSSI2,SSID3,MAC3,Channel3,RSSI3,SSID4,MAC4,Channel4,RSSI4,SSID5,MAC5,Channel5,RSSI5,SSID6,MAC6,Channel6,RSSI6,SSID7,MAC7,Channel7,RSSI7,SSID8,MAC8,Channel8,RSSI8,SSID9,MAC9,Channel9,RSSI9,SSID10,MAC10,Channel10,RSSI10
2017-12-01 10:45:33,SM-G950F,32.1700244717399,34.8123593768823,26.279075491882708,3,UFI_UF230_B3F,00:0b:6c:4d:1b:3f,6,-83,HP-Print-8A-Deskjet 4640 series,8c:dc:d4:6a:a9:8a,11,-89,landau,d4:7b:b0:79:65:fc,11,-92
2017-12-01 10:45:37,SM-G950F,32.170257763614224,34.81246926564551,26.042709343281796,3,ter123,70:4d:7b:0c:89:50,6,-72,klaiman,a0:ab:1b:62:0d:fc,2,-78,HOTBOX-62EF,d8:fb:5e:17:62:f5,1,-80
2017-12-01 10:45:41,SM-G950F,32.17050972538356,34.81258190129876,26.066423141730525,1,UFI_UF230_B3F,00:0b:6c:4d:1b:3f,6,-70
2017-12-01 10:45:45,SM-G950F,32.17075992790425,34.81269650889793,25.95824106504077,1,Oded 2.4Ghz,00:12:2a:e1:6c:48,11,-83
2017-12-01 10:45:49,SM-G950F,32.17100836271353,34.81281338424775,25.5806087173453,1,Oded 5Ghz,00:12:2a:e1:6c:4c,48,-84
2017-12-01 10:45:53,SM-G950F,32.17125707817382,34.81291128023999,25.509189468691844,1,yotam17,f8:ab:05:e9:6d:3d,10,-85
2017-12-01 10:46:04,SM-G950F,32.17198534972246,34.81299603716402,26.593085271027938,1,SHAHAF2.4,20:0c:c8:0a:ef:2a,11,-82
2017-12-01 10:46:07,SM-G950F,32.172152473716416,34.81301798358491,26.289785056235647,1,Oded 5Ghz,00:12:2a:e1:6c:4c,48,-89
2017-12-01 10:46:13,SM-G950F,32.172434684187074,34.813112686158654,26.95797609468581,1,sellahome,d8:fb:5e:17:47:f8,9,-73
2017-12-01 10:46:28,SM-G950F,32.172328818282836,34.81401199636586,28.284107087616025,1,DIR-825-4f83,80:26:89:0d:4f:84,1,-88
2017-12-01 10:49:08,SM-G950F,32.17218268216534,34.81446401702757,13.65040888895076,1,Efrat,40:65:a3:35:4c:c4,1,-75
2017-12-01 10:49:14,SM-G950F,32.172209259560766,34.814448298318844,15.376435938028056,1,Volvo247,08:97:58:32:69:c6,4,-81
2017-12-01 10:49:29,SM-G950F,32.172250875103074,34.81436692415887,25.869143128974688,1,love,14:ae:db:58:73:75,1,-78
2017-12-01 10:49:44,SM-G950F,32.17228483399432,34.814036899369874,30.59005383029067,1,Chakir,00:12:2a:35:c8:7c,1,-86
2017-12-01 10:49:47,SM-G950F,32.17230733807558,34.81387685906902,30.93962047051264,1,Orit,c4:a8:1d:12:7d:4c,6,-69
2017-12-01 10:49:56,SM-G950F,32.172382685741084,34.81336124587249,31.34185373223523,1,Mevohot_1,20:0c:c8:1b:a2:48,6,-70
2017-12-01 10:50:05,SM-G950F,32.17244003231061,34.81291470608912,31.60427366454716,2,DIR-825-4f83,80:26:89:0d:4f:84,1,-68,DIR-825-4f83,80:26:89:0d:4f:84,1,-77
2017-12-01 10:50:08,SM-G950F,32.17248382374769,34.812693847413286,31.655143780144986,1,NIPPON_3687,08:97:58:32:d2:98,2,-88
2017-12-01 10:50:11,SM-G950F,32.1725225188478,34.81247911919242,31.65132309930995,2,NIPPON_3687,08:97:58:32:d2:98,2,-80,Hotbox,00:78:9e:f9:e8:58,11,-91
2017-12-01 10:50:14,SM-G950F,32.17254564957508,34.81226897382831,31.618010387253292,1,varda,c4:12:f5:85:27:c2,1,-86
2017-12-01 10:50:20,SM-G950F,32.17229408710547,34.812042356198646,31.564860016164797,1,Helen.,a0:ab:1b:57:cd:42,10,-74
2017-12-01 10:50:29,SM-G950F,32.171728186062275,34.8118405837912,31.30445033277722,1,Ben Ami_2.4,c4:04:15:60:6a:b5,11,-73
2017-12-01 10:50:32,SM-G950F,32.17154067297358,34.811768201385796,31.186797226280795,1,varda,c4:12:f5:85:27:c2,1,-88
2017-12-01 10:50:35,SM-G950F,32.17135803478369,34.81168874408503,31.090525572576986,1,ronkla2_5,3c:1e:04:07:2a:ff,48,-85
2017-12-01 10:50:38,SM-G950F,32.17117720998362,34.811600945951724,30.92205515278031,1,mika1,c4:12:f5:fb:c0:3e,1,-77
2017-12-01 10:50:47,SM-G950F,32.17061250500982,34.81130191879183,30.49189808903073,1,Gana7_2GExt,64:d9:54:e4:95:37,5,-88
2017-12-01 10:50:50,SM-G950F,32.1704220061369,34.811205413681165,30.648087593734658,1,Guymic,14:ae:db:b7:99:2d,6,-78
2017-12-01 10:50:53,SM-G950F,32.17023774400125,34.811098338566204,30.62847275857126,1,stephane,00:24:2b:cf:13:21,1,-82
2017-12-01 10:50:56,SM-G950F,32.170053389171805,34.81099874038432,30.62659341727973,2,devolo-0f4,30:d3:2d:37:20:f4,6,-80,HOTBOX-4D4E,00:78:9e:fb:1e:09,1,-91
2017-12-01 10:50:59,SM-G950F,32.16988410573102,34.81092582224991,30.446072012812692,2,Neeman2.4,20:0c:c8:1d:c8:2b,1,-78,oved-main_2EX,74:da:38:97:66:9d,6,-78
2017-12-01 10:51:02,SM-G950F,32.169728418133815,34.810858045280845,30.475360437267003,1,oved-main,74:da:39:54:b8:1d,6,-83
2017-12-01 10:51:08,SM-G950F,32.169491346626565,34.81077184677352,30.418708757918328,5,Lili,c4:12:f5:f9:5c:7c,11,-86,Liliup,74:da:38:c3:12:45,2,-88,ELCHARAR_2.4,20:0c:c8:0f:21:93,1,-89,Alpha125,10:fe:ed:74:fc:46,1,-90,Bezeq Free T00C36,5a:0c:c8:0f:21:90,1,-92
2017-12-01 10:51:11,SM-G950F,32.16939849690679,34.81074036189685,30.417555185780614,1,dlink-A09C,ac:f1:df:76:a0:9c,11,-91
2017-12-01 10:51:14,SM-G950F,32.16935940800852,34.81072496254775,30.408083632363006,1,edimax_5G_A9241C,74:da:38:a9:24:1c,40,-82
2017-12-01 10:51:20,SM-G950F,32.16935940800852,34.81072496254775,30.410277054761934,1,spielman,7c:b7:33:2b:c4:52,1,-81
2017-12-01 10:51:26,SM-G950F,32.16935940800852,34.81072496254775,30.402558717210276,1,forestisthebest,c8:d7:19:da:03:16,6,-54
2017-12-01 10:51:56,SM-G950F,32.16935940800852,34.81072496254775,30.282964951541523,1,evanson,7c:03:4c:fe:f6:68,1,-93
2017-12-01 10:53:11,SM-G950F,32.16935940800852,34.81072496254775,29.810774319909903,1,KaymeraDev,00:f6:63:15:58:81,1,-84
2017-12-01 10:53:44,SM-G950F,32.16935940800852,34.81072496254775,29.548431945777384,1,KaymeraDev,00:f6:63:15:58:81,1,-78
2017-12-01 10:53:47,SM-G950F,32.16935940800852,34.81072496254775,29.526404101045063,1,spielman,7c:b7:33:2b:c4:52,1,-73
2017-12-01 10:54:11,SM-G950F,32.16935940800852,34.81072496254775,29.378351155752636,1,evanson,7c:03:4c:fe:f6:68,1,-80
2017-12-01 10:54:23,SM-G950F,32.16935940800852,34.81072496254775,29.326111975136897,1,BezeqNGN_001489_2.4GHz_1,c0:a0:bb:cb:59:5b,1,-68
2017-12-01 10:54:41,SM-G950F,32.16935940800852,34.81072496254775,29.2667725415671,1,oved-main,74:da:39:54:b8:1d,6,-64
